imu0_acc_x,imu0_acc_y,imu0_acc_z,imu0_gyro_x,imu0_gyro_y,imu0_gyro_z,imu0_roll,imu0_pitch,imu0_yaw,imu0_timestamp,imu1_acc_x,imu1_acc_y,imu1_acc_z,imu1_gyro_x,imu1_gyro_y,imu1_gyro_z,imu1_roll,imu1_pitch,imu1_yaw,imu1_timestamp,dorsiflexion_angle
339.6,-223.39,931.15,0.18,-1.46,-2.62,0.0,0.0,0.0,2025-03-12T10:21:08.059076,979.25,26.37,-199.22,3.23,-1.22,-1.71,0.0,0.0,0.0,2025-03-12T10:21:08.059076,0.9695834539948418
338.62,-208.74,925.05,0.85,-2.87,2.62,0.0,0.0,0.0,2025-03-12T10:21:08.059605,984.13,38.33,-202.15,0.06,-0.37,-0.85,,,,2025-03-12T10:21:08.059605,0.9082622122441828
329.1,-221.68,920.9,3.17,-2.68,-0.06,0.0,0.0,0.0,2025-03-12T10:21:08.182399,974.37,11.96,-203.61,1.4,-0.49,-0.98,0.0,0.0,0.0,2025-03-12T10:21:08.182399,0.8486452045931978
301.03,-303.71,1066.16,3.72,1.95,0.49,,,,2025-03-12T10:21:08.183323,964.6,43.7,-206.79,1.16,0.12,-1.71,0.0,0.0,0.0,2025-03-12T10:21:08.183323,0.7464868483008695
304.2,-210.69,928.47,10.49,5.0,2.13,0.0,0.0,0.0,2025-03-12T10:21:08.184020,965.58,21.97,-198.73,-2.74,-0.67,-1.4,0.0,0.0,0.0,2025-03-12T10:21:08.184020,0.6251461656484301
324.71,-174.32,934.33,3.84,5.98,4.51,0.0,0.0,0.0,2025-03-12T10:21:08.203199,980.96,39.55,-211.43,1.77,-0.55,-2.44,0.0,0.0,0.0,2025-03-12T10:21:08.203199,0.5050489958518547
318.12,-181.4,916.02,-4.15,4.15,1.59,0.0,0.0,0.0,2025-03-12T10:21:08.268886,973.14,10.5,-188.72,-1.95,0.37,-2.01,0.0,0.0,0.0,2025-03-12T10:21:08.268886,0.39825737899739444
318.12,-193.85,929.93,2.2,1.89,2.2,0.0,0.0,0.0,2025-03-12T10:21:08.281351,986.33,21.97,-191.16,2.13,-0.61,-2.74,,,,2025-03-12T10:21:08.281351,0.3252736734789643
318.12,-164.31,930.91,2.5,-0.61,0.55,0.0,0.0,0.0,2025-03-12T10:21:08.365533,974.85,60.06,-207.03,-1.71,0.0,-2.68,,,,2025-03-12T10:21:08.365533,0.2744188491542232
321.04,-163.82,946.04,0.37,1.1,-0.55,0.0,0.0,0.0,2025-03-12T10:21:08.370199,984.62,37.11,-178.22,-3.23,-0.43,-1.89,0.0,0.0,0.0,2025-03-12T10:21:08.370199,0.2273082076864794
322.51,-203.61,932.86,0.49,0.85,-1.16,,,,2025-03-12T10:21:08.389174,979.98,5.13,-201.17,2.13,-0.37,-3.6,0.0,0.0,0.0,2025-03-12T10:21:08.389174,0.1974939086766394
315.43,-180.42,932.37,0.43,1.52,-1.71,0.0,0.0,0.0,2025-03-12T10:21:08.473536,989.5,52.49,-203.86,1.4,-0.73,-3.29,0.0,0.0,0.0,2025-03-12T10:21:08.473536,0.19017140986512437
338.87,-166.75,914.06,-1.04,-1.77,0.24,0.0,0.0,0.0,2025-03-12T10:21:08.474323,974.37,69.09,-209.72,-3.78,0.12,-2.2,0.0,0.0,0.0,2025-03-12T10:21:08.474323,0.20709373614575632
319.58,-190.43,951.9,-2.26,-2.74,0.06,,,,2025-03-12T10:21:08.500614,977.05,42.72,-176.51,-5.06,0.67,-1.77,0.0,0.0,0.0,2025-03-12T10:21:08.500614,0.22340399498363173
309.81,-182.62,935.3,-0.37,-0.43,-0.49,,,,2025-03-12T10:21:08.573131,982.18,52.49,-189.94,-5.85,0.24,-2.62,0.0,0.0,0.0,2025-03-12T10:21:08.573131,0.22276145186762353
301.76,-177.49,939.21,0.67,-0.06,-0.98,,,,2025-03-12T10:21:08.574004,989.5,37.35,-192.38,-5.3,-1.04,-2.38,0.0,0.0,0.0,2025-03-12T10:21:08.574004,0.233730580451323
336.43,-169.68,925.54,1.22,0.49,-0.37,0.0,0.0,0.0,2025-03-12T10:21:08.611103,978.27,32.71,-204.35,-2.32,-0.98,-2.38,0.0,0.0,0.0,2025-03-12T10:21:08.611103,0.23947352665910415
279.54,-311.52,917.97,2.8,0.12,2.87,0.0,0.0,0.0,2025-03-12T10:21:08.681260,979.98,74.46,-214.84,-1.34,-0.61,-2.5,0.0,0.0,0.0,2025-03-12T10:21:08.681260,0.24193077187678824
312.26,-135.99,938.48,-10.73,1.16,-3.23,0.0,0.0,0.0,2025-03-12T10:21:08.686002,973.88,73.0,-229.49,-5.18,1.52,-0.49,0.0,0.0,0.0,2025-03-12T10:21:08.686002,0.21490262714152486
325.2,-222.41,930.91,-4.63,1.28,-2.01,0.0,0.0,0.0,2025-03-12T10:21:08.779317,989.75,49.8,-198.24,-6.22,2.07,-1.04,0.0,0.0,0.0,2025-03-12T10:21:08.779317,0.1797930250678732
292.24,-131.35,940.19,-2.74,1.28,-0.73,,,,2025-03-12T10:21:08.780224,981.69,46.39,-158.94,-5.0,1.4,0.18,0.0,0.0,0.0,2025-03-12T10:21:08.780224,0.1594142538904011
314.94,-223.88,946.29,-3.35,-1.95,-1.4,12.97,12.58,-77.05,2025-03-12T10:21:08.798814,985.6,50.05,-177.25,1.1,-0.67,-1.95,0.0,0.0,0.0,2025-03-12T10:21:08.798814,0.20604690898392874
320.56,-192.87,941.16,-9.57,-4.51,2.07,12.97,12.58,-77.05,2025-03-12T10:21:08.878428,981.2,69.34,-203.12,-1.46,0.55,-1.16,0.0,0.0,0.0,2025-03-12T10:21:08.878428,0.26252730271187286
293.21,-214.84,927.73,-3.23,-0.37,-0.43,,,,2025-03-12T10:21:08.879202,971.19,72.02,-215.58,-9.88,1.83,-0.61,0.0,0.0,0.0,2025-03-12T10:21:08.879202,0.2673089402870028
307.13,-211.67,923.1,-3.23,-0.18,-0.24,,,,2025-03-12T10:21:08.906130,983.64,31.01,-184.33,-6.95,0.98,-0.67,0.0,0.0,0.0,2025-03-12T10:21:08.906130,0.2791911492743955
340.82,-150.15,906.74,3.41,0.91,-0.67,0.0,0.0,0.0,2025-03-12T10:21:08.986405,989.26,53.96,-187.26,-0.55,-0.43,-1.59,,,,2025-03-12T10:21:08.986405,0.29299060517811526
315.67,-178.71,932.86,-0.49,-1.04,-0.91,0.0,0.0,0.0,2025-03-12T10:21:08.987018,969.73,71.29,-203.86,-2.68,-0.18,-0.85,0.0,0.0,0.0,2025-03-12T10:21:08.987018,0.3218158704967644
304.93,-186.77,935.3,-0.85,-0.61,-0.37,0.0,0.0,0.0,2025-03-12T10:21:09.019252,980.71,82.76,-191.65,-6.4,2.07,-0.91,0.0,0.0,0.0,2025-03-12T10:21:09.019252,0.32180823810051873
314.21,-198.73,933.84,-1.28,-0.18,0.12,0.0,0.0,0.0,2025-03-12T10:21:09.085748,976.07,54.69,-204.1,-8.35,2.56,-0.43,,,,2025-03-12T10:21:09.085748,0.31133838625212373
318.85,-204.1,935.79,-0.55,0.12,-0.3,,,,2025-03-12T10:21:09.090008,981.93,53.47,-190.67,-9.45,2.8,-0.73,,,,2025-03-12T10:21:09.090008,0.28792280774024714
322.75,-188.23,928.47,0.37,-0.12,-0.49,,,,2025-03-12T10:21:09.124070,987.55,44.68,-194.58,-9.45,3.96,-1.71,0.0,0.0,0.0,2025-03-12T10:21:09.124070,0.25608391410086284
306.88,-185.79,931.4,-0.18,0.49,-0.55,,,,2025-03-12T10:21:09.194047,975.1,72.27,-167.24,-7.68,3.35,-2.01,0.0,0.0,0.0,2025-03-12T10:21:09.194047,0.22397483088743986
315.43,-184.57,938.72,-1.34,0.06,-0.55,0.0,0.0,0.0,2025-03-12T10:21:09.202964,993.65,64.21,-185.3,-1.16,1.46,-3.84,0.0,0.0,0.0,2025-03-12T10:21:09.202964,0.217188118726642
302.25,-183.59,929.44,-3.17,-0.06,0.06,,,,2025-03-12T10:21:09.288317,970.95,104.74,-166.02,-8.05,2.99,-1.22,0.0,0.0,0.0,2025-03-12T10:21:09.288317,0.20367178811292952
318.85,-201.9,929.44,-3.66,0.43,-0.43,,,,2025-03-12T10:21:09.309188,985.35,29.3,-175.05,-5.91,0.06,-1.71,0.0,0.0,0.0,2025-03-12T10:21:09.309188,0.21539539201388536
298.34,-195.8,940.67,-3.05,-0.12,-0.06,0.0,0.0,0.0,2025-03-12T10:21:09.310175,978.76,109.13,-179.93,-12.68,2.2,-0.91,0.0,0.0,0.0,2025-03-12T10:21:09.310175,0.20998110330175734
320.31,-214.84,932.13,-3.54,0.3,0.0,,,,2025-03-12T10:21:09.395651,986.57,43.46,-181.15,-7.38,1.65,-2.56,,,,2025-03-12T10:21:09.395651,0.20712044534948504
318.36,-198.0,934.33,-1.89,0.43,-0.73,,,,2025-03-12T10:21:09.396650,964.6,83.5,-172.85,-9.94,1.65,-2.32,0.0,0.0,0.0,2025-03-12T10:21:09.396650,0.20349615313144387
314.94,-217.29,928.22,-1.34,0.43,-0.85,0.0,0.0,0.0,2025-03-12T10:21:09.418463,979.98,90.82,-156.74,-12.13,3.35,-2.32,0.0,0.0,0.0,2025-03-12T10:21:09.418463,0.18331307877282477
307.13,-181.88,949.46,-2.74,0.0,-0.12,0.0,0.0,0.0,2025-03-12T10:21:09.495577,990.72,87.16,-147.95,-10.55,1.71,-2.13,0.0,0.0,0.0,2025-03-12T10:21:09.495577,0.1830251440279005
321.04,-211.18,926.27,-5.0,-0.49,0.24,,,,2025-03-12T10:21:09.496616,982.67,76.42,-171.63,-7.87,1.28,-2.87,0.0,0.0,0.0,2025-03-12T10:21:09.496616,0.19127825876297955
305.91,-214.84,929.44,-4.45,-0.55,0.06,0.0,0.0,0.0,2025-03-12T10:21:09.529326,964.84,79.1,-155.76,-14.33,1.71,-0.98,0.0,0.0,0.0,2025-03-12T10:21:09.529326,0.1940132755448003
287.84,-236.08,929.44,-1.89,0.49,-1.1,0.0,0.0,0.0,2025-03-12T10:21:09.596452,971.19,73.97,-145.02,-8.54,1.1,-2.74,0.0,0.0,0.0,2025-03-12T10:21:09.596452,0.19368172714672482
302.25,-207.76,919.19,0.67,0.18,-1.16,0.0,0.0,0.0,2025-03-12T10:21:09.605164,984.86,100.59,-134.28,0.43,-0.61,-3.29,0.0,0.0,0.0,2025-03-12T10:21:09.605164,0.21288064618458424
309.57,-214.11,933.11,0.85,-0.12,-0.55,,,,2025-03-12T10:21:09.643419,978.76,97.41,-162.11,-2.38,-0.12,-1.89,0.0,0.0,0.0,2025-03-12T10:21:09.643419,0.22785156995147293
298.58,-223.63,927.49,0.98,0.24,-0.55,,,,2025-03-12T10:21:09.702971,979.49,95.21,-168.7,-1.04,1.22,-2.5,0.0,0.0,0.0,2025-03-12T10:21:09.702971,0.22532433097779858
314.45,-217.77,931.15,1.04,-0.43,-0.12,0.0,0.0,0.0,2025-03-12T10:21:09.716294,995.61,150.88,-140.38,-3.17,1.28,-3.29,0.0,0.0,0.0,2025-03-12T10:21:09.716294,0.22573158004189509
305.18,-201.66,930.91,-0.06,-0.98,-0.24,0.0,0.0,0.0,2025-03-12T10:21:09.805179,993.65,102.05,-136.72,-2.87,3.29,-1.71,,,,2025-03-12T10:21:09.805179,0.2109905583701508
307.62,-215.09,934.57,-1.52,-0.91,0.37,0.0,0.0,0.0,2025-03-12T10:21:09.805598,969.97,104.25,-164.06,-0.73,2.99,-2.26,0.0,0.0,0.0,2025-03-12T10:21:09.805598,0.19872807957613947
314.45,-209.47,932.37,-0.24,-0.49,0.37,,,,2025-03-12T10:21:09.827501,976.07,106.2,-145.26,-5.85,3.35,-0.67,0.0,0.0,0.0,2025-03-12T10:21:09.827501,0.17774740254501875
306.64,-208.74,926.27,-0.06,-0.67,0.67,0.0,0.0,0.0,2025-03-12T10:21:09.909200,973.39,97.41,-138.92,-3.29,1.95,-0.85,0.0,0.0,0.0,2025-03-12T10:21:09.909200,0.17273958623328856
304.44,-203.61,929.2,0.43,-0.49,0.24,,,,2025-03-12T10:21:09.909558,983.4,86.18,-123.05,4.02,0.0,-2.26,0.0,0.0,0.0,2025-03-12T10:21:09.909558,0.1873398328532181
308.11,-230.47,936.28,6.22,2.99,-1.95,0.0,0.0,0.0,2025-03-12T10:21:09.941209,984.38,97.41,-161.62,9.76,-0.3,-3.84,0.0,0.0,0.0,2025-03-12T10:21:09.941209,0.17383212056765807
317.38,-201.9,924.8,1.52,-0.18,-0.67,,,,2025-03-12T10:21:10.008580,984.38,131.59,-156.49,1.52,0.91,-1.4,,,,2025-03-12T10:21:10.008580,0.17732953050420797
328.12,-194.82,920.65,0.55,-0.43,-0.18,0.0,0.0,0.0,2025-03-12T10:21:10.012983,984.86,96.19,-162.6,3.35,3.23,-2.56,0.0,0.0,0.0,2025-03-12T10:21:10.012983,0.16062175667697787
297.61,-218.26,930.42,0.18,-0.43,0.18,0.0,0.0,0.0,2025-03-12T10:21:10.050602,976.56,111.33,-120.36,-1.1,2.44,-1.34,0.0,0.0,0.0,2025-03-12T10:21:10.050602,0.15018154622519653
304.44,-221.44,924.56,1.65,-0.24,-0.79,0.0,0.0,0.0,2025-03-12T10:21:10.111121,993.65,73.73,-140.38,4.21,0.61,-1.95,0.0,0.0,0.0,2025-03-12T10:21:10.111121,0.1569298462185973
299.07,-219.97,946.29,1.4,-0.37,-0.3,0.0,0.0,0.0,2025-03-12T10:21:10.126032,966.31,127.2,-147.46,0.0,0.55,-0.85,0.0,0.0,0.0,2025-03-12T10:21:10.126032,0.16394472312826736
313.72,-179.93,929.2,0.73,-0.24,-0.3,0.0,0.0,0.0,2025-03-12T10:21:10.213986,975.34,130.13,-160.89,-2.74,0.0,-0.79,0.0,0.0,0.0,2025-03-12T10:21:10.213986,0.17515298199493046
313.48,-219.73,937.5,0.61,-0.49,0.24,,,,2025-03-12T10:21:10.214460,980.47,96.44,-138.18,2.13,1.65,-1.59,0.0,0.0,0.0,2025-03-12T10:21:10.214460,0.17275838899077378
317.63,-217.29,924.32,1.1,-0.3,-0.12,0.0,0.0,0.0,2025-03-12T10:21:10.239476,989.75,103.27,-116.94,2.56,0.79,-0.91,0.0,0.0,0.0,2025-03-12T10:21:10.239476,0.17693045706231203
306.15,-185.55,934.81,0.61,-0.43,-0.06,0.0,0.0,0.0,2025-03-12T10:21:10.316091,968.51,137.21,-127.93,0.61,0.91,-0.91,0.0,0.0,0.0,2025-03-12T10:21:10.316091,0.18131486376875294
313.23,-206.05,926.27,0.43,0.06,-0.18,0.0,0.0,0.0,2025-03-12T10:21:10.316524,986.82,88.13,-147.22,2.8,-0.79,-2.32,0.0,0.0,0.0,2025-03-12T10:21:10.316524,0.19903607406668833
313.48,-195.31,936.28,1.77,-0.06,-0.43,0.0,0.0,0.0,2025-03-12T10:21:10.354191,979.25,135.5,-149.41,0.91,-0.98,-1.71,0.0,0.0,0.0,2025-03-12T10:21:10.354191,0.21998905686291437
314.45,-211.43,928.71,-0.49,-0.61,-0.18,0.0,0.0,0.0,2025-03-12T10:21:10.416044,982.42,127.69,-140.62,-7.26,-0.98,0.61,0.0,0.0,0.0,2025-03-12T10:21:10.416044,0.24489854185726578
295.65,-214.84,944.34,-0.43,-0.06,-0.18,0.0,0.0,0.0,2025-03-12T10:21:10.432708,981.2,49.07,-136.23,-0.61,-0.12,-0.61,0.0,0.0,0.0,2025-03-12T10:21:10.432708,0.2569294365044268
316.41,-199.71,932.62,0.55,-0.24,-0.43,,,,2025-03-12T10:21:10.519397,1005.37,130.13,-152.1,7.44,-2.32,-1.04,,,,2025-03-12T10:21:10.519397,0.2936207633187866
296.14,-221.92,933.35,1.34,-0.37,-0.79,42.25,-17.89,-8.85,2025-03-12T10:21:10.520302,992.19,111.08,-120.85,1.83,-0.43,-1.28,,,,2025-03-12T10:21:10.520302,0.31351536540188363
314.21,-197.02,938.48,0.43,-0.49,-0.49,0.0,0.0,0.0,2025-03-12T10:21:10.538411,974.12,123.78,-131.59,4.51,-0.98,-1.52,,,,2025-03-12T10:21:10.538411,0.34033003376769067
315.92,-197.27,926.76,0.98,-0.24,-0.18,,,,2025-03-12T10:21:10.621574,1016.6,100.59,-172.85,57.2,96.59,-22.01,0.0,0.0,0.0,2025-03-12T10:21:10.621574,-0.594920596576543
307.86,-197.51,932.37,0.91,-0.49,-0.49,0.0,0.0,0.0,2025-03-12T10:21:10.622434,1180.18,-751.46,1915.28,260.91,123.41,16.46,0.0,0.0,0.0,2025-03-12T10:21:10.622434,-1.8188730502793433
309.33,-198.49,933.35,0.73,0.0,-0.61,0.0,0.0,0.0,2025-03-12T10:21:10.647736,1009.52,93.99,-36.38,8.6,-6.71,0.85,0.0,0.0,0.0,2025-03-12T10:21:10.647736,-1.7411487479794996
314.45,-197.51,929.69,0.61,0.43,-0.91,,,,2025-03-12T10:21:10.725617,997.8,142.33,-42.72,3.29,1.34,-1.71,0.0,0.0,0.0,2025-03-12T10:21:10.725617,-1.7468739459662022
307.86,-198.49,931.64,0.85,0.37,-0.91,,,,2025-03-12T10:21:10.728322,991.46,114.5,-7.08,-4.51,-2.44,-1.16,0.0,0.0,0.0,2025-03-12T10:21:10.728322,-1.7134929978833942
315.19,-193.6,934.08,0.18,0.18,-0.91,,,,2025-03-12T10:21:10.755626,979.98,77.15,-71.29,10.91,-22.44,3.11,0.0,0.0,0.0,2025-03-12T10:21:10.755626,-1.47883708451673
312.74,-203.86,933.35,0.61,0.12,-0.73,0.0,0.0,0.0,2025-03-12T10:21:10.830420,992.43,110.11,-41.5,-15.0,-15.37,-7.44,0.0,0.0,0.0,2025-03-12T10:21:10.830420,-1.31249016284697
301.27,-198.97,932.37,0.0,0.06,-1.1,,,,2025-03-12T10:21:10.830871,989.5,157.71,-48.83,-10.43,-19.82,-4.76,0.0,0.0,0.0,2025-03-12T10:21:10.830871,-1.1008332309650495
310.3,-200.68,929.2,-0.43,0.18,-0.79,0.0,0.0,0.0,2025-03-12T10:21:10.868692,970.21,154.05,35.64,-12.07,-13.72,1.4,0.0,0.0,0.0,2025-03-12T10:21:10.868692,-0.9522885977758513
318.36,-203.61,934.57,0.12,-0.12,-0.61,0.0,0.0,0.0,2025-03-12T10:21:10.927211,914.31,-32.23,121.58,-14.76,-91.46,48.23,0.0,0.0,0.0,2025-03-12T10:21:10.927211,-0.03456921642090727
312.01,-203.61,925.29,0.3,0.18,-0.49,,,,2025-03-12T10:21:10.943466,1400.39,-324.46,-389.16,22.38,-12.87,5.3,0.0,0.0,0.0,2025-03-12T10:21:10.943466,0.10442109307525627
328.61,-186.52,933.59,0.06,0.0,-0.43,,,,2025-03-12T10:21:11.034315,915.77,148.93,-36.87,-21.46,-12.32,-8.96,0.0,0.0,0.0,2025-03-12T10:21:11.034315,0.2428838942046081
309.57,-208.01,921.39,0.79,0.24,-0.3,0.0,0.0,0.0,2025-03-12T10:21:11.035098,969.48,134.28,-99.61,-11.46,3.54,-0.61,0.0,0.0,0.0,2025-03-12T10:21:11.035098,0.2181669750526769
311.04,-217.77,922.36,0.67,0.3,-0.79,0.0,0.0,0.0,2025-03-12T10:21:11.058594,934.81,108.15,-260.99,79.76,88.84,11.04,0.0,0.0,0.0,2025-03-12T10:21:11.058594,-0.6620957170801063
305.66,-198.24,933.11,-0.3,-0.24,-0.18,,,,2025-03-12T10:21:11.134339,685.3,255.37,89.11,28.84,3.23,5.85,0.0,0.0,0.0,2025-03-12T10:21:11.134339,-0.6799007185833972
317.38,-175.54,939.94,0.43,-0.3,-0.3,0.0,0.0,0.0,2025-03-12T10:21:11.135062,986.82,80.57,-89.11,17.38,-3.78,1.28,-0.68,-32.74,-1.64,2025-03-12T10:21:11.135062,-0.6263824726300129
313.23,-206.3,924.8,-0.06,0.06,-0.24,0.0,0.0,0.0,2025-03-12T10:21:11.169048,1018.07,46.14,-86.18,11.83,-3.23,2.26,0.0,0.0,0.0,2025-03-12T10:21:11.169048,-0.5817119465873066
312.74,-198.97,930.66,-0.37,-0.18,-0.24,0.0,0.0,0.0,2025-03-12T10:21:11.236297,980.47,57.86,-89.11,-1.83,0.12,0.0,0.0,0.0,0.0,2025-03-12T10:21:11.236297,-0.5679998560068551
312.5,-198.0,934.08,-0.91,0.06,0.0,0.0,0.0,0.0,2025-03-12T10:21:11.244188,985.6,62.5,-63.96,1.22,-2.68,0.37,0.0,0.0,0.0,2025-03-12T10:21:11.244188,-0.5287888596200219
306.64,-206.05,929.93,-0.12,-0.43,-0.37,0.0,0.0,0.0,2025-03-12T10:21:11.353455,1000.49,66.41,-56.64,-2.38,-3.05,-1.83,0.0,0.0,0.0,2025-03-12T10:21:11.353455,-0.4805381502248185
318.12,-195.31,935.79,0.18,-0.06,-0.55,0.0,0.0,0.0,2025-03-12T10:21:11.354357,993.16,71.29,-90.58,-16.22,-2.62,-3.72,0.0,0.0,0.0,2025-03-12T10:21:11.354357,-0.4401950437578499
309.33,-205.57,928.22,0.79,-0.55,-0.43,0.0,0.0,0.0,2025-03-12T10:21:11.456203,984.62,76.9,-102.78,-1.4,-3.9,-1.22,0.0,0.0,0.0,2025-03-12T10:21:11.456203,-0.3822342461547521
318.36,-200.93,935.3,0.37,-0.24,-0.18,0.0,0.0,0.0,2025-03-12T10:21:11.457095,1034.42,66.41,-110.6,-19.51,-6.89,-2.68,0.0,0.0,0.0,2025-03-12T10:21:11.457095,-0.2971934280532853
314.45,-199.46,934.81,-0.24,-0.12,-0.12,0.0,0.0,0.0,2025-03-12T10:21:11.457620,980.96,297.36,-162.11,-65.24,-10.85,-11.65,0.0,0.0,0.0,2025-03-12T10:21:11.457620,-0.17202861258392055
312.74,-198.49,935.55,-0.12,-0.43,-0.18,0.0,0.0,0.0,2025-03-12T10:21:11.763627,985.35,63.23,-67.87,-11.83,-6.22,0.06,0.0,0.0,0.0,2025-03-12T10:21:11.763627,-0.09154126661207584
312.01,-191.16,934.33,-0.24,-0.24,-0.3,0.0,0.0,0.0,2025-03-12T10:21:11.764530,976.81,96.44,-90.09,-10.12,-10.24,-0.91,0.0,0.0,0.0,2025-03-12T10:21:11.764530,0.02822758639575973
